0.20802,0.125554,0.103602,0.24611,0.164473,0.329648,0.178884,0.158044,0.112425,0.077967,0.187475,0.249748,0.100806,0.072884,0.215438,0.177147
0.205991,0.124332,0.103451,0.243813,0.164175,0.328545,0.17866,0.156928,0.111234,0.07793099,0.18726,0.249055,0.100681,0.072493,0.214551,0.177008
0.204176,0.123035,0.103415,0.241217,0.163787,0.327256,0.178458,0.156184,0.110022,0.07814,0.187176,0.248074,0.160725,0.072122,0.214178,0.176892
0.202588,0.121704,0.103454,0.238689,0.163836,0.326403,0.17787,0.155294,0.108444,0.077757,0.187143,0.247233,0.164454,0.07177199,0.213954,0.176765
0.201422,0.120539,0.103527,0.236308,0.163598,0.325173,0.17684,0.154797,0.106746,0.076993,0.187076,0.246277,0.16531,0.07153299,0.213731,0.176602
0.200186,0.119755,0.10363,0.23475,0.163369,0.324377,0.175309,0.154549,0.105013,0.076023,0.186689,0.245576,0.165755,0.071197,0.213542,0.176373
0.198822,0.119278,0.103729,0.232623,0.163193,0.323489,0.173458,0.154574,0.103986,0.075535,0.185933,0.245006,0.16612,0.071008,0.213373,0.17613
0.19661,0.119082,0.103813,0.231631,0.163013,0.322662,0.171489,0.154412,0.102175,0.07561,0.185058,0.244467,0.166342,0.070843,0.213229,0.175884
0.19532,0.119042,0.103868,0.230972,0.162848,0.322545,0.169267,0.173058,0.101288,0.076632,0.184076,0.243997,0.166431,0.070687,0.213197,0.175742
0.194204,0.11917,0.103959,0.230514,0.162696,0.322342,0.16676,0.233164,0.100719,0.07759099,0.182997,0.243555,0.166324,0.07056,0.213102,0.175574
0.193256,0.11943,0.104081,0.230131,0.162392,0.322177,0.164001,0.238719,0.100114,0.078176,0.181868,0.243168,0.166413,0.070471,0.212845,0.1755
0.192399,0.119707,0.104115,0.234342,0.162306,0.321949,0.16114,0.238918,0.099465,0.078576,0.18082,0.24278,0.166377,0.070378,0.212612,0.175454
0.191602,0.119943,0.104133,0.255233,0.161969,0.321509,0.159088,0.239079,0.09899999,0.07911099,0.18009,0.242465,0.166465,0.070313,0.212463,0.17543
0.190793,0.120177,0.104222,0.267545,0.161488,0.321437,0.156252,0.239511,0.098695,0.079656,0.179155,0.242175,0.166437,0.070247,0.212331,0.175415
0.19008,0.120362,0.104318,0.274369,0.160918,0.321417,0.154587,0.240288,0.098366,0.08017,0.178654,0.241951,0.166263,0.070204,0.212054,0.17542
0.189397,0.12045,0.104224,0.278931,0.160207,0.321078,0.153454,0.241252,0.097987,0.080653,0.178175,0.241726,0.166105,0.070171,0.211591,0.175407
0.188783,0.120549,0.104003,0.282233,0.15938,0.320799,0.152633,0.242217,0.097689,0.081144,0.177718,0.241229,0.165801,0.070171,0.211033,0.175391
0.1882,0.120631,0.103714,0.284782,0.158416,0.320375,0.152034,0.243061,0.09734999,0.08161199,0.177357,0.24047,0.165352,0.070127,0.210409,0.175369
0.187611,0.120722,0.103348,0.28683,0.157393,0.320038,0.151731,0.243701,0.097065,0.082066,0.177069,0.239471,0.164865,0.070107,0.209647,0.175353
0.187084,0.120798,0.103021,0.28849,0.156401,0.319701,0.151319,0.243861,0.096913,0.082487,0.176745,0.23843,0.164164,0.070099,0.208882,0.175337
0.186349,0.120999,0.102679,0.289914,0.155574,0.319321,0.150825,0.243689,0.096797,0.082966,0.17652,0.237459,0.163384,0.070067,0.208064,0.175323
0.185425,0.121248,0.102316,0.290477,0.154992,0.318914,0.150491,0.243164,0.09682,0.083682,0.176301,0.236606,0.16235,0.070008,0.207345,0.17533
0.184228,0.12128,0.101906,0.290186,0.154177,0.318205,0.15019,0.242331,0.096985,0.08489899,0.175995,0.236084,0.161138,0.069917,0.206734,0.175342
0.182612,0.120814,0.10153,0.289116,0.153652,0.316165,0.149836,0.241206,0.096933,0.08597,0.175802,0.235622,0.159942,0.069772,0.206109,0.175353
0.180812,0.119855,0.101339,0.287455,0.153195,0.314108,0.149542,0.240107,0.09668399,0.086988,0.175571,0.235496,0.158844,0.06957699,0.205722,0.175287
0.179271,0.118702,0.101091,0.285344,0.152889,0.311932,0.149389,0.239017,0.096181,0.08739199,0.175506,0.235303,0.157595,0.069326,0.205323,0.175156
0.177594,0.117486,0.100978,0.282838,0.152717,0.309432,0.149241,0.238388,0.09534,0.087309,0.175372,0.235146,0.157001,0.069052,0.205192,0.174986
0.175897,0.116346,0.100912,0.28022,0.152497,0.30716,0.149035,0.237521,0.094488,0.087005,0.175147,0.235056,0.156553,0.068737,0.20506,0.174794
0.174224,0.115375,0.100952,0.277848,0.152237,0.305379,0.148193,0.237291,0.09331299,0.086525,0.174631,0.235009,0.156199,0.068474,0.204856,0.174562
0.172551,0.114691,0.101039,0.276228,0.152012,0.30437,0.147593,0.23704,0.092143,0.086076,0.17386,0.234911,0.1559,0.067885,0.204669,0.174272
0.171396,0.114227,0.101149,0.27423,0.151828,0.303891,0.148,0.236755,0.09138899,0.085359,0.173004,0.234765,0.155592,0.067589,0.204565,0.173961
0.169656,0.114006,0.101274,0.273693,0.151598,0.303524,0.171378,0.236508,0.090255,0.084886,0.171987,0.234598,0.155056,0.067251,0.204488,0.173655
0.168615,0.113765,0.101362,0.273349,0.151418,0.302728,0.23921,0.236311,0.089481,0.08443599,0.17089,0.234454,0.154664,0.066909,0.204448,0.173432
0.167682,0.113799,0.10148,0.273033,0.151335,0.302627,0.250831,0.23611,0.088719,0.084164,0.169759,0.234308,0.154245,0.066625,0.204432,0.173135
0.166753,0.11398,0.101564,0.272891,0.1512,0.302575,0.25084,0.235878,0.088204,0.08398599,0.168658,0.234181,0.153733,0.066506,0.204374,0.173048
0.165736,0.11425,0.101623,0.272698,0.151176,0.302638,0.250828,0.235613,0.087819,0.08387399,0.167561,0.234051,0.153428,0.06644499,0.204329,0.173044
0.180572,0.114486,0.101707,0.272558,0.150844,0.302504,0.250794,0.235361,0.08765899,0.083851,0.16678,0.233909,0.153041,0.066387,0.204302,0.173023
0.323707,0.114675,0.101838,0.272361,0.150361,0.302129,0.250549,0.235184,0.087514,0.083808,0.165692,0.233527,0.152599,0.066353,0.204301,0.172994
0.348768,0.114823,0.101895,0.272143,0.149762,0.301878,0.250212,0.235008,0.087366,0.083879,0.165102,0.232975,0.151842,0.066314,0.204187,0.172971
0.357241,0.114951,0.101753,0.27188,0.149108,0.301665,0.249713,0.239782,0.087193,0.083926,0.164625,0.232178,0.151021,0.066279,0.20397,0.172956
0.369569,0.11508,0.101546,0.271579,0.148322,0.301651,0.249149,0.244938,0.087081,0.08399399,0.164156,0.231264,0.149812,0.06625,0.203645,0.172942
0.371495,0.115176,0.101284,0.271562,0.147401,0.301444,0.248489,0.24529,0.087029,0.08409899,0.163749,0.230285,0.148507,0.066209,0.203235,0.172937
0.375752,0.115225,0.101001,0.271411,0.146471,0.301004,0.247754,0.245243,0.086995,0.0842,0.163327,0.229301,0.146884,0.066151,0.202739,0.172921
0.382418,0.115243,0.100681,0.271303,0.145567,0.300518,0.247125,0.245024,0.086884,0.084299,0.162915,0.228302,0.145387,0.06608,0.202215,0.172898
0.385643,0.115361,0.100376,0.271002,0.144732,0.300136,0.246678,0.244727,0.086898,0.0846,0.162538,0.227387,0.143803,0.065982,0.20157,0.172883
0.384295,0.115526,0.09990799,0.270364,0.144148,0.299099,0.246267,0.244438,0.08699799,0.08524,0.162211,0.226508,0.142122,0.065873,0.200949,0.172873
0.381719,0.115452,0.099504,0.268724,0.143412,0.297743,0.245862,0.24411,0.086989,0.08597,0.161904,0.226036,0.14056,0.065742,0.2004,0.172793
0.37868,0.115367,0.099268,0.266652,0.142923,0.296185,0.24549,0.243545,0.08687101,0.086463,0.161599,0.225515,0.139379,0.065544,0.199958,0.172661
0.375195,0.115146,0.099154,0.264199,0.142637,0.29453,0.24518,0.242769,0.086622,0.086567,0.161316,0.225397,0.138598,0.065304,0.199712,0.172519
0.37123,0.114614,0.099076,0.261423,0.142348,0.292762,0.244963,0.242106,0.086498,0.086314,0.161054,0.225266,0.137988,0.065035,0.199422,0.172352
0.367129,0.11366,0.10341,0.258337,0.142077,0.290989,0.244795,0.241534,0.086165,0.08590999,0.160757,0.225128,0.137812,0.064775,0.199292,0.172157
0.363298,0.112864,0.131822,0.255191,0.141857,0.289187,0.244624,0.240837,0.085498,0.085268,0.160387,0.225008,0.137782,0.064524,0.199247,0.171967
0.360125,0.112148,0.133826,0.252229,0.141655,0.287391,0.244378,0.240484,0.08461899,0.084433,0.159795,0.224965,0.137434,0.064349,0.199217,0.171745
0.357677,0.111772,0.135137,0.250374,0.141445,0.285923,0.243887,0.240055,0.08352999,0.083683,0.159038,0.224896,0.137113,0.06229,0.199217,0.171478
0.356308,0.111312,0.135901,0.248259,0.141222,0.284689,0.243237,0.239707,0.082774,0.083036,0.158184,0.224729,0.136886,0.062273,0.199249,0.171249
0.355007,0.110878,0.136399,0.247187,0.141,0.283876,0.242369,0.239423,0.081688,0.082687,0.157186,0.224588,0.136481,0.062259,0.199247,0.171018
0.354662,0.110496,0.136727,0.246349,0.140791,0.283225,0.243472,0.239174,0.081025,0.082191,0.156092,0.224461,0.136026,0.06225,0.199254,0.17084
0.351697,0.110558,0.136931,0.245682,0.140585,0.282848,0.243021,0.23886,0.080546,0.081946,0.154979,0.224351,0.135585,0.062242,0.199264,0.162504
0.345646,0.110711,0.137058,0.245096,0.140352,0.282717,0.242187,0.238481,0.080169,0.08171699,0.153878,0.224231,0.135286,0.062232,0.199264,0.16251
0.345275,0.110891,0.1371,0.244639,0.140126,0.282631,0.241206,0.238228,0.079949,0.081552,0.15283,0.224124,0.135292,0.062223,0.199228,0.162517
0.344855,0.111088,0.137081,0.244297,0.139788,0.28257,0.240638,0.237933,0.07972,0.081464,0.152108,0.224042,0.135085,0.062215,0.199186,0.162521
0.338277,0.111235,0.137083,0.243944,0.139431,0.28226,0.240018,0.237699,0.079541,0.08148099,0.151136,0.223678,0.134493,0.062208,0.199129,0.162526
0.335522,0.111365,0.137117,0.281651,0.139001,0.281972,0.239682,0.237487,0.079345,0.08149499,0.150575,0.223127,0.133795,0.062204,0.199075,0.162535
0.33473,0.111495,0.137013,0.337239,0.138526,0.2818,0.239419,0.237339,0.079236,0.08149,0.15016,0.222434,0.133146,0.062195,0.198988,0.162547
0.333966,0.111592,0.136784,0.345642,0.137989,0.281692,0.239192,0.237214,0.079163,0.08148099,0.149674,0.221678,0.132958,0.062191,0.198707,0.162559
0.33328,0.111647,0.136524,0.347692,0.137352,0.281386,0.238989,0.23705,0.079078,0.081484,0.149183,0.220769,0.132132,0.062185,0.19823,0.16257
0.332515,0.111688,0.136163,0.34841,0.136788,0.281188,0.238832,0.236925,0.078965,0.081466,0.148793,0.219836,0.131209,0.062178,0.197701,0.162577
0.332169,0.11176,0.135452,0.348337,0.136115,0.281101,0.23871,0.236726,0.079074,0.08148099,0.148408,0.218856,0.129978,0.062171,0.19717,0.162587
0.332462,0.1119,0.134221,0.347602,0.135514,0.280891,0.238613,0.236045,0.079273,0.08161199,0.148177,0.217997,0.128715,0.062161,0.196559,0.162598
0.332453,0.111986,0.132482,0.345869,0.135066,0.280682,0.238514,0.23521,0.07948299,0.081815,0.147891,0.217131,0.12777,0.062155,0.195917,0.162612
0.331326,0.111747,0.130634,0.342918,0.134489,0.280357,0.238253,0.234411,0.079621,0.08219,0.147568,0.216632,0.126525,0.062148,0.19532,0.162632
0.329644,0.111638,0.207573,0.338088,0.134127,0.279478,0.23811,0.23384,0.079859,0.08238,0.147297,0.216074,0.125449,0.062136,0.194804,0.162659
0.327572,0.111568,0.228218,0.332648,0.133808,0.278879,0.237939,0.233327,0.079484,0.08222,0.147055,0.215941,0.125215,0.062118,0.194502,0.16269
0.325926,0.111559,0.227457,0.32784,0.133566,0.277442,0.237876,0.232758,0.153103,0.082291,0.146966,0.215852,0.137443,0.0621,0.194185,0.162732
0.324367,0.111454,0.227703,0.324404,0.133367,0.276065,0.237915,0.232382,0.193809,0.08377499,0.146687,0.215756,0.16514,0.062081,0.194071,0.162778
0.323183,0.110784,0.228435,0.321625,0.133177,0.275059,0.237895,0.23212,0.197807,0.085053,0.146303,0.215776,0.165249,0.062069,0.194045,0.162816
0.321323,0.109924,0.228942,0.318983,0.132782,0.273758,0.237886,0.231945,0.204333,0.085798,0.145793,0.215786,0.165583,0.062061,0.194041,0.162812
0.319256,0.1093,0.22918,0.317196,0.132552,0.27212,0.23757,0.231794,0.208889,0.085954,0.145148,0.215818,0.165855,0.072167,0.19404,0.162823
0.317878,0.108874,0.229251,0.3157,0.132391,0.270675,0.236825,0.231616,0.210378,0.08616299,0.144367,0.215795,0.165928,0.075384,0.194034,0.162825
0.315756,0.108714,0.229261,0.314996,0.132335,0.269802,0.236011,0.231398,0.21153,0.086363,0.143569,0.215679,0.165495,0.079037,0.19402,0.162811
0.314562,0.108589,0.22918,0.314392,0.13225,0.268994,0.235348,0.231285,0.212534,0.087783,0.142465,0.215544,0.165691,0.082146,0.19401,0.162796
0.31362,0.108625,0.229084,0.313692,0.132216,0.268431,0.234763,0.231178,0.213568,0.08864299,0.141336,0.21543,0.165876,0.08380299,0.19402,0.162774
0.312709,0.108668,0.228926,0.313181,0.132162,0.268134,0.234045,0.231024,0.214434,0.089006,0.140188,0.215359,0.165995,0.084916,0.193998,0.162769
0.31189,0.108794,0.228689,0.312583,0.132002,0.267601,0.233236,0.230903,0.215239,0.089726,0.13942,0.215318,0.166136,0.08583999,0.193987,0.162768
0.311081,0.10891,0.228435,0.312148,0.131715,0.267692,0.232768,0.230825,0.216078,0.090476,0.139144,0.21532,0.166274,0.086509,0.194003,0.162769
0.310333,0.109012,0.22819,0.311678,0.131472,0.267734,0.231766,0.230694,0.216792,0.091266,0.138338,0.215173,0.166442,0.086981,0.193974,0.162773
0.309643,0.10913,0.227818,0.311164,0.131205,0.267568,0.231272,0.230593,0.217502,0.091952,0.137823,0.214785,0.166579,0.087208,0.193859,0.168785
0.308943,0.109239,0.226897,0.310662,0.130975,0.267513,0.231047,0.230513,0.218241,0.092521,0.137417,0.214208,0.166696,0.08737099,0.19359,0.190271
0.308215,0.109299,0.225706,0.310072,0.130751,0.267482,0.230823,0.230449,0.218954,0.093242,0.137088,0.213481,0.166859,0.087387,0.193195,0.203215
0.307547,0.109333,0.224101,0.309607,0.130336,0.267356,0.230638,0.23036,0.219742,0.094031,0.136733,0.212666,0.166951,0.087303,0.192722,0.213333
0.30686,0.109397,0.221687,0.309113,0.130002,0.267048,0.230475,0.230275,0.220493,0.09475199,0.136448,0.211836,0.167134,0.087281,0.192235,0.219583
0.306379,0.109412,0.21882,0.308176,0.129843,0.266695,0.230327,0.230019,0.221282,0.09509499,0.136229,0.210919,0.167269,0.087243,0.191711,0.219435
0.306198,0.109413,0.215845,0.306293,0.129646,0.26644,0.230194,0.229749,0.221877,0.095567,0.135934,0.210076,0.167277,0.087231,0.191121,0.218878
0.305961,0.10945,0.212933,0.303693,0.129446,0.266244,0.230019,0.229383,0.221887,0.096453,0.135622,0.209272,0.167129,0.087127,0.190455,0.218312
0.305529,0.109343,0.210216,0.300938,0.129185,0.266023,0.229891,0.229104,0.221463,0.097343,0.135437,0.20868,0.166797,0.087018,0.18982,0.217838
0.304793,0.109138,0.207871,0.297991,0.128922,0.264846,0.229803,0.228919,0.220751,0.09788399,0.135331,0.207916,0.166502,0.08687101,0.189265,0.217463
0.303824,0.108796,0.206398,0.294913,0.128768,0.263718,0.229708,0.228666,0.219754,0.098065,0.135128,0.207586,0.16632,0.086614,0.188904,0.217049
0.302577,0.10846,0.204457,0.291603,0.128723,0.262139,0.229751,0.228389,0.218675,0.097751,0.134948,0.207382,0.166146,0.086339,0.188497,0.216673
0.301015,0.108188,0.203297,0.288332,0.128733,0.260581,0.229968,0.228164,0.217556,0.097551,0.1348,0.207207,0.165903,0.086158,0.188353,0.217058
0.299263,0.10802,0.202538,0.285324,0.128702,0.258575,0.230144,0.228046,0.216428,0.097192,0.134803,0.207135,0.165534,0.086097,0.188341,0.2177
0.29752,0.107802,0.201999,0.28282,0.128521,0.256637,0.229839,0.228623,0.215095,0.09673899,0.134423,0.207096,0.165139,0.08606301,0.188401,0.217839
0.295868,0.107665,0.201564,0.281198,0.128433,0.254824,0.228957,0.244719,0.213909,0.096195,0.133786,0.207033,0.164778,0.086217,0.188477,0.217609
0.294766,0.107269,0.201493,0.279246,0.128404,0.253076,0.227931,0.250943,0.213192,0.095745,0.133025,0.206972,0.164294,0.08651,0.188549,0.217145
0.293231,0.107087,0.201479,0.278236,0.128094,0.252,0.226852,0.251156,0.212343,0.09545299,0.132203,0.206834,0.163845,0.086931,0.188495,0.216679
0.292368,0.106892,0.200992,0.277463,0.127892,0.250519,0.225613,0.25084,0.211971,0.095219,0.131276,0.206722,0.163353,0.087341,0.188409,0.216382
0.291747,0.106831,0.200667,0.276721,0.127642,0.250031,0.224096,0.250327,0.211988,0.09498,0.130271,0.206725,0.162805,0.087615,0.188353,0.215887
0.291144,0.106914,0.200416,0.276171,0.127578,0.249598,0.222652,0.24997,0.212005,0.094896,0.129255,0.206651,0.162123,0.08796699,0.188298,0.2156
0.290559,0.107092,0.20021,0.275648,0.127569,0.249241,0.221453,0.249633,0.212084,0.095092,0.12807,0.206563,0.161576,0.088332,0.188205,0.215378
0.289911,0.107232,0.199988,0.275164,0.127733,0.249201,0.220674,0.249257,0.212147,0.095181,0.12724,0.206372,0.161093,0.08866999,0.188143,0.21519
0.2893,0.107369,0.199679,0.274664,0.127672,0.248995,0.219767,0.248902,0.212315,0.095164,0.126123,0.206079,0.160661,0.08916199,0.188071,0.215025
0.288681,0.107518,0.198969,0.274181,0.127238,0.248498,0.219465,0.24848,0.212406,0.095286,0.125553,0.20573,0.160167,0.089529,0.18789,0.214811
0.288102,0.107637,0.197724,0.27369,0.127107,0.248153,0.219202,0.248082,0.212507,0.09560701,0.125146,0.205299,0.159602,0.08989199,0.187621,0.214639
0.287581,0.10771,0.195976,0.273301,0.126958,0.2477,0.219025,0.247702,0.212576,0.095736,0.124668,0.20473,0.158799,0.09032799,0.187293,0.214469
0.287038,0.10781,0.193848,0.2729,0.126805,0.247552,0.218882,0.247323,0.212614,0.095787,0.124274,0.204101,0.157828,0.090694,0.1869,0.214348
0.286611,0.107861,0.19097,0.272518,0.126247,0.247455,0.218767,0.246871,0.212673,0.095816,0.123987,0.203492,0.156572,0.091083,0.186465,0.214233
0.286257,0.107895,0.18739,0.271798,0.125713,0.24759,0.218634,0.245869,0.212665,0.095943,0.12375,0.202745,0.155244,0.091274,0.185948,0.214149
0.286054,0.108047,0.183226,0.270521,0.125003,0.247517,0.218559,0.244799,0.212846,0.096237,0.123566,0.201896,0.153776,0.09145001,0.185333,0.214101
0.285728,0.108271,0.178726,0.269103,0.124771,0.247549,0.218487,0.243587,0.214629,0.096708,0.123377,0.201091,0.152528,0.091501,0.184709,0.21402
0.285247,0.10823,0.174124,0.267424,0.124397,0.247338,0.218411,0.242295,0.216741,0.097039,0.123197,0.20052,0.151288,0.09143899,0.184128,0.213863
0.284514,0.107753,0.170171,0.265462,0.124011,0.247057,0.218358,0.241007,0.220956,0.09699,0.122972,0.199743,0.150522,0.09127799,0.183616,0.213713
0.283547,0.106886,0.168228,0.263228,0.123774,0.246545,0.218228,0.239899,0.22572,0.096665,0.122688,0.199187,0.149984,0.090921,0.183298,0.213632
0.282628,0.106474,0.21455,0.261132,0.123426,0.245798,0.218186,0.238928,0.22878,0.09602199,0.122493,0.198692,0.14987,0.090492,0.182953,0.213409
0.281263,0.105869,0.263654,0.25908,0.123235,0.244451,0.218314,0.238286,0.230326,0.095275,0.122388,0.198251,0.149991,0.090037,0.182846,0.213197
0.279905,0.10523,0.267557,0.256989,0.122965,0.242818,0.218147,0.237628,0.230799,0.094343,0.122478,0.197843,0.149895,0.08964799,0.182811,0.21282
0.278638,0.104594,0.264653,0.254912,0.123023,0.241448,0.217546,0.237559,0.230111,0.093506,0.122408,0.197459,0.149716,0.089391,0.182802,0.212343
0.277519,0.103857,0.261216,0.253488,0.12312,0.240078,0.216686,0.237454,0.22902,0.092654,0.126826,0.197148,0.149525,0.089093,0.182795,0.21182
0.276736,0.103366,0.258465,0.251679,0.123273,0.238657,0.215556,0.23732,0.228162,0.091677,0.145369,0.196874,0.149235,0.088998,0.18279,0.211353
0.275548,0.103126,0.256315,0.250563,0.123166,0.237744,0.214316,0.237141,0.227076,0.091035,0.150963,0.19659,0.14899,0.08893,0.182801,0.210895
0.274818,0.102951,0.254743,0.249651,0.123161,0.23663,0.21285,0.237017,0.226608,0.09059,0.153061,0.196343,0.148747,0.08891,0.182782,0.210716
0.30481,0.102949,0.25526,0.248804,0.123164,0.236259,0.211211,0.236971,0.22652,0.090449,0.153667,0.196091,0.148616,0.088908,0.182793,0.210615
0.33332,0.103085,0.256487,0.24811,0.123222,0.235867,0.209564,0.236974,0.226282,0.090358,0.153529,0.195871,0.148471,0.088919,0.182794,0.210494
0.331704,0.103228,0.256537,0.247439,0.123257,0.235556,0.208041,0.236928,0.226179,0.090391,0.153231,0.195687,0.148216,0.088896,0.191385,0.210402
0.330793,0.103393,0.256414,0.246818,0.123157,0.235402,0.207124,0.236851,0.22612,0.090509,0.152966,0.19549,0.14787,0.088942,0.230337,0.2103
0.33045,0.103585,0.256467,0.246232,0.122845,0.235283,0.206103,0.236796,0.225977,0.09069199,0.152645,0.195262,0.147835,0.088971,0.231666,0.210199
0.330237,0.103739,0.256384,0.245677,0.12281,0.235162,0.205784,0.236734,0.225777,0.090891,0.152531,0.194941,0.147724,0.088974,0.234137,0.210103
0.330195,0.103864,0.255553,0.245106,0.1225,0.234913,0.205587,0.236772,0.225544,0.091174,0.152567,0.19449,0.146968,0.088942,0.23684,0.20999
0.330175,0.104001,0.252706,0.244501,0.122139,0.234723,0.205443,0.236732,0.225208,0.091473,0.152677,0.193943,0.145689,0.088877,0.239093,0.209867
0.330065,0.104127,0.249021,0.243882,0.121652,0.234508,0.205369,0.236649,0.237355,0.091649,0.152698,0.193257,0.143899,0.088787,0.239847,0.209745
0.329893,0.104199,0.24474,0.243193,0.121012,0.234384,0.2053,0.23631,0.250108,0.09168299,0.152724,0.19241,0.142016,0.088636,0.23958,0.209662
0.329971,0.104298,0.240122,0.242239,0.12028,0.234288,0.205272,0.235698,0.250584,0.091843,0.152749,0.191467,0.140318,0.088315,0.238903,0.209502
0.330178,0.104547,0.235836,0.240889,0.119756,0.233988,0.205237,0.235189,0.25036,0.09187499,0.152781,0.190506,0.138644,0.088002,0.237987,0.209407
0.330236,0.104649,0.232,0.239122,0.119553,0.233702,0.205242,0.234423,0.25,0.092243,0.152753,0.1896,0.137035,0.087669,0.237127,0.209264
0.329266,0.104665,0.228607,0.237074,0.118942,0.233255,0.205227,0.233401,0.249515,0.092721,0.152819,0.188966,0.135625,0.087266,0.236181,0.209096
0.32753,0.104393,0.22571,0.235579,0.118697,0.232338,0.205173,0.232561,0.248908,0.092512,0.152842,0.188079,0.134798,0.086751,0.235335,0.208843
0.32496,0.103923,0.223998,0.234417,0.118619,0.231088,0.205109,0.23199,0.248195,0.09158599,0.152854,0.187553,0.134052,0.086184,0.234634,0.208568
0.321725,0.103359,0.221768,0.233638,0.118515,0.229704,0.205132,0.232154,0.2473,0.090762,0.152939,0.187067,0.133653,0.08561499,0.233687,0.208216
0.31841,0.102702,0.22073,0.23277,0.118202,0.228272,0.205327,0.23238,0.246328,0.090071,0.153184,0.186607,0.133612,0.085115,0.233028,0.207799
0.31515,0.102,0.220093,0.230924,0.118107,0.226181,0.205298,0.232503,0.245149,0.089394,0.153464,0.186031,0.133511,0.08461899,0.232508,0.207389
0.312052,0.101325,0.219532,0.228721,0.117954,0.224249,0.204915,0.2325,0.243904,0.088626,0.153608,0.185327,0.133152,0.08428,0.231941,0.207004
0.309167,0.100696,0.219071,0.227158,0.117636,0.222201,0.20417,0.232459,0.242692,0.08791,0.153523,0.184883,0.132964,0.08380299,0.231464,0.206605
0.307334,0.100183,0.218608,0.2248,0.11771,0.220426,0.203077,0.232416,0.241898,0.08718099,0.153249,0.184536,0.132773,0.083575,0.231087,0.206276
0.305307,0.099918,0.218099,0.223379,0.117574,0.219366,0.201749,0.232431,0.241067,0.086576,0.152668,0.184237,0.132703,0.083398,0.230709,0.205993
0.304562,0.099677,0.217752,0.222329,0.117553,0.218046,0.200295,0.232341,0.240851,0.085909,0.15176,0.183977,0.133082,0.083254,0.230296,0.205794
0.304073,0.099601,0.217519,0.221444,0.11754,0.217123,0.198633,0.232256,0.240648,0.085572,0.150675,0.183743,0.133235,0.083085,0.229932,0.205505
0.303555,0.09963899,0.217274,0.22073,0.117588,0.216782,0.197022,0.232131,0.240483,0.08545,0.149502,0.183571,0.133176,0.082922,0.229674,0.205376
0.304761,0.099804,0.217082,0.220053,0.117255,0.216292,0.195432,0.232024,0.240284,0.08538999,0.148266,0.183417,0.133082,0.082808,0.229384,0.205373
0.337055,0.099987,0.216697,0.21969,0.117064,0.216187,0.194334,0.231894,0.239856,0.085367,0.147428,0.18321,0.132749,0.082759,0.229131,0.205318
0.365034,0.100187,0.216021,0.21924,0.117319,0.216166,0.193026,0.231682,0.239697,0.085398,0.146269,0.21735,0.131965,0.082712,0.228835,0.205242
